"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",40102.1732785431,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",39911.2102876342,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",40712.3739621699,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",41087.1550639477,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",41365.7226197244,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",41206.7357836147,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",42427.5033262506,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",43697.2685628407,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",44317.1972242176,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",45360.2299685633,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",45458.5096363694,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",45953.2936623797,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",46269.5665426124,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46810.8438501126,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",48267.3840304376,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",48891.3050076281,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",49207.5053883964,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",50565.398193117,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50973.1926470124,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",50511.0293896211,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",52252.9794431782,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",53905.7740099515,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",54226.1894778328,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",53977.419108946,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",54391.757436256,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",53946.2663148117,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",53971.5974618331,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",53507.2854602183,,
"AUS","Australia","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",53349.4136154893,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",40821.5319617133,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",42097.5554387251,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",42945.6673977692,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",43295.8157802583,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",43732.033783534,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",44084.3451500257,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",43763.5017813621,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",43389.2642881815,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",44789.8075097605,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",45781.4730803117,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",45902.3583706038,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",45786.641153518,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",46454.3397816055,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46589.7286993888,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",47464.0680315261,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",47715.5276666741,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",48411.6097437845,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",48644.5751102388,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",49509.355655464,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",50312.1937809248,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",50096.7144403547,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",49578.9147044103,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",49835.1142689799,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",49896.4923427939,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",50082.8486085934,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",50373.8110600107,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",50906.0202794225,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",50851.3971310611,,
"AUT","Austria","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",50868.2460070356,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",41615.9039478587,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",43445.3096637393,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",44840.1097792691,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",45781.9386923893,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",46670.6260229665,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",46512.5807965997,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",47011.0274973784,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",47670.0988514471,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",47587.9003157604,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",50128.8546895508,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",49795.6762864105,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",50077.9589464315,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",50941.3509552103,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",51156.3901200273,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",50932.2382068964,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",50609.8880608394,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",50815.5954636155,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",50575.4020988928,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50725.026495778,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",51159.3217639053,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",50872.4869977198,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",51204.9433987126,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",51550.5810399973,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",52221.5780271822,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",52514.3276124905,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",52120.1091513927,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",51951.714996454,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",51736.0997219822,,
"BEL","Belgium","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",52079.6153106353,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",35072.7787841072,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",34890.7729106932,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",35446.4394068035,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",35411.829934969,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",35245.6839064569,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",35352.133121783,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",35710.8365010938,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",37064.3697248257,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",37815.3184924692,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",38298.5935102141,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",39380.0563020636,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",39218.1024032635,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",38800.0623508156,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",38801.766345668,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",39847.9877507377,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",41566.1982500255,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",42907.7216810435,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",43968.6274465082,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",44810.3263923555,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",45309.0402179465,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",45502.5602406275,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",46203.4025462383,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",47275.5308181881,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",48191.5991939713,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",48717.5277576755,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",48979.3025139046,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",47793.3684359201,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",48247.0910762065,,
"CAN","Canada","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",48848.5225020856,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",13547.3748599721,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",14909.4082084048,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",15123.7411054305,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",15070.2508445891,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",15637.7940142095,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",16157.4542796793,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",16969.6292256668,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",17996.4561172237,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",19356.0624579656,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",20309.718273768,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",20921.0937601722,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",21756.3849063862,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",22412.3365141162,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",22423.0087208279,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",22371.6839000373,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",22944.4926009349,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",23101.9945551958,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",23089.6502026763,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",22846.099456707,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",23324.2613160963,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",23962.8125610714,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",24778.2454999989,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",25804.1043574441,,
"CZE","Czech Republic","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",26961.5755906614,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",40078.4495033613,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",40263.2255927189,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",41653.1236540233,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",42108.2158406053,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",40596.4639876739,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",41448.5025452213,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",42207.4087191287,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",42884.751483179,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",43645.5217758041,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",44136.6727683159,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",44111.2648174506,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",44405.1069988544,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",45426.5892105132,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",46560.3802211183,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",47604.0344339505,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",48410.906477553,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",49235.1531399001,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",49771.7694008918,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",50445.5198841037,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",51668.5740343619,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",52263.8567019065,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",51993.2588376201,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2012","2012","USD","US Dollar","0","Units","2018","2018",51923.1035581541,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2013","2013","USD","US Dollar","0","Units","2018","2018",52260.7046089948,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2014","2014","USD","US Dollar","0","Units","2018","2018",53260.7440594153,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2015","2015","USD","US Dollar","0","Units","2018","2018",54196.8862033953,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2016","2016","USD","US Dollar","0","Units","2018","2018",55032.3464419933,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2017","2017","USD","US Dollar","0","Units","2018","2018",54722.5034956739,,
"DNK","Denmark","USDPPP","In 2018 constant prices at 2018 USD PPPs","2018","2018","USD","US Dollar","0","Units","2018","2018",55253.3420271725,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1990","1990","USD","US Dollar","0","Units","2018","2018",33509.4178705974,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1991","1991","USD","US Dollar","0","Units","2018","2018",33853.4679269936,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1992","1992","USD","US Dollar","0","Units","2018","2018",33355.3442761844,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1993","1993","USD","US Dollar","0","Units","2018","2018",32178.7038174373,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1994","1994","USD","US Dollar","0","Units","2018","2018",32647.0054779318,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1995","1995","USD","US Dollar","0","Units","2018","2018",33979.4296556101,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1996","1996","USD","US Dollar","0","Units","2018","2018",34792.2112273051,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1997","1997","USD","US Dollar","0","Units","2018","2018",34824.0159209104,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1998","1998","USD","US Dollar","0","Units","2018","2018",35725.3112650613,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","1999","1999","USD","US Dollar","0","Units","2018","2018",36568.7027945852,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2000","2000","USD","US Dollar","0","Units","2018","2018",37200.2050177008,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2001","2001","USD","US Dollar","0","Units","2018","2018",37404.3285672673,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2002","2002","USD","US Dollar","0","Units","2018","2018",37616.4255653575,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2003","2003","USD","US Dollar","0","Units","2018","2018",38340.9304818447,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2004","2004","USD","US Dollar","0","Units","2018","2018",39622.9838628575,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2005","2005","USD","US Dollar","0","Units","2018","2018",40535.7987693477,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2006","2006","USD","US Dollar","0","Units","2018","2018",41478.6983095704,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2007","2007","USD","US Dollar","0","Units","2018","2018",42110.6872214358,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2008","2008","USD","US Dollar","0","Units","2018","2018",42518.6407442485,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2009","2009","USD","US Dollar","0","Units","2018","2018",42861.7161774307,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2010","2010","USD","US Dollar","0","Units","2018","2018",43535.1708693634,,
"FIN","Finland","USDPPP","In 2018 constant prices at 2018 USD PPPs","2011","2011","USD","US Dollar","0","Units","2018","2018",43684.9402860267,,
